"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
4.721019000E1,3.641076088E0,8.986364603E-1,3.959197998E-1
4.722801624E1,2.357692003E0,5.324158669E-1,-7.893152237E-1
4.724583972E1,3.505994976E-1,-6.244109869E-1,-2.102225780E0
4.726366358E1,-6.472400427E-1,-1.200953245E0,-2.893040180E0
4.728148426E1,-1.367766619E0,-1.722229481E0,-3.676326752E0
4.729930182E1,-1.622264147E0,-1.898768663E0,-4.017679214E0
4.731712915E1,-1.573208690E0,-1.810351610E0,-4.276843071E0
4.733495178E1,-1.336880565E0,-1.471845746E0,-5.078205109E0
4.735277381E1,-9.169071913E-1,-1.022787690E0,-5.598466873E0
4.737059595E1,-4.982605875E-1,-7.315492630E-1,-4.946877480E0
4.738841864E1,4.923845455E-2,-2.805092335E-1,-3.894013882E0
4.740624127E1,6.021933556E-1,3.591061831E-1,-2.480000019E0
4.742406311E1,1.103361964E0,1.250877738E0,-1.266144753E0
4.744188227E1,1.549379349E0,2.000149250E0,4.245624542E-1
4.745970722E1,1.137381792E0,1.943602920E0,1.099336624E0
4.747753064E1,5.689886808E-1,1.643217921E0,2.473838806E0
4.749535254E1,9.469790012E-2,1.420892715E0,3.368719101E0
4.751317517E1,-6.992931962E-1,6.189856529E-1,3.818668365E0
4.753099646E1,-7.518914938E-1,1.774060726E-2,4.466036797E0
4.754882190E1,-5.894591808E-1,5.127612352E-1,4.991251945E0
4.756664112E1,-9.071385860E-1,1.802293777E0,2.996941566E0
4.758446442E1,-1.857353300E-1,1.965870023E0,2.439455032E0
4.760228412E1,1.250479817E-1,-7.623358369E-1,5.417699814E0
4.762010913E1,-4.674775898E-1,-2.900553465E0,6.771174431E0
4.763793238E1,-9.386112094E-1,-2.637571096E0,3.746995926E0
4.765575256E1,-1.485893250E0,-1.486208677E0,-3.179559708E-1
4.767357147E1,-1.711752892E0,-9.018505216E-1,-2.433462620E0
4.769139874E1,-1.858003736E0,-1.407877088E0,-1.508781433E0
4.770922077E1,-1.409298658E0,-2.063735008E0,3.025817871E-1
4.772704303E1,-5.271847844E-1,-2.069926977E0,1.017053604E0
4.774485242E1,3.681859672E-1,-1.917144537E0,1.076037407E0
4.776267707E1,9.015721679E-1,-1.505581856E0,5.851840973E-2
4.778051105E1,1.363403082E0,-8.223609924E-1,-1.086971283E0
4.779832849E1,1.486844182E0,-1.327109337E-2,-2.563868999E0
4.781615479E1,1.102691770E0,3.183369637E-1,-3.731920242E0
4.783397766E1,5.583971739E-1,4.657779932E-1,-4.229035854E0
4.785179944E1,1.094173044E-1,4.932498932E-1,-4.586393833E0
4.786961823E1,-3.166717887E-1,4.219191074E-1,-4.755185604E0
4.788744446E1,-6.276305318E-1,2.301915884E-1,-4.065786839E0
4.790526746E1,-1.005101681E0,-8.098363876E-2,-3.557354450E0
4.792308863E1,-1.146889925E0,-5.062036514E-1,-2.314461231E0
4.794091120E1,-9.634334445E-1,-4.330041409E-1,-7.795267105E-1
4.795873377E1,-9.930639267E-1,-3.419741392E-1,1.655960083E-2
4.797655158E1,-5.650110245E-1,5.103757381E-1,-1.144981384E-2
4.799437677E1,5.507442355E-2,1.509628892E0,-4.082403183E-1
4.801220197E1,6.117376089E-1,2.066879988E0,-6.761550903E-2
4.803002301E1,1.294492364E0,2.284955978E0,1.016839027E0
4.804784467E1,2.023805380E0,2.209665537E0,2.330360413E0
4.806566870E1,2.148543119E0,1.884120107E0,3.541273117E0
4.808349011E1,1.414692640E0,1.535584211E0,3.957789421E0
4.810130744E1,1.195879221E0,1.880427957E0,2.616713524E0
4.811912708E1,1.344154358E0,5.856720209E-1,2.093761444E0
4.813695679E1,1.495164633E0,-2.148202419E0,5.459159851E0
4.815477966E1,-1.525011063E-1,-5.446443081E0,8.359713554E0
4.817260163E1,-8.427048326E-1,-5.499770164E0,6.429308891E0
4.819042438E1,7.092688680E-1,-2.378961563E0,2.600028038E0
4.820824127E1,1.759903908E0,-9.236707687E-1,1.624927521E-1
4.822606751E1,2.553665161E0,-3.688306808E-1,-1.579799652E-1
4.824389228E1,3.093444109E0,-1.539471149E-1,3.739833832E-1
4.826171338E1,3.312970638E0,3.383762836E-1,1.542806625E-1
4.827953076E1,3.292103529E0,1.102021217E0,-7.822666168E-1
4.829735797E1,2.317658186E0,1.169226885E0,-2.294020176E0
4.831518445E1,5.268624425E-1,1.511520147E-1,-3.507364273E0
4.833299890E1,-6.613119245E-1,-7.180043459E-1,-3.884758949E0
4.835082562E1,-1.307437420E0,-1.203462243E0,-4.047637939E0
4.836864643E1,-1.773086905E0,-1.537767053E0,-4.159742355E0
4.838645795E1,-1.987025738E0,-1.633393764E0,-4.651072502E0
4.840428784E1,-1.774856567E0,-1.400137424E0,-4.948488712E0
4.842211377E1,-1.373395920E0,-1.143030643E0,-5.162369251E0
4.843993201E1,-9.096455574E-1,-1.035258770E0,-4.599082470E0
4.845775904E1,-2.228635550E-1,-9.178920388E-1,-3.277415276E0
4.847558148E1,4.496675134E-1,-4.053320885E-1,-1.839605808E0
4.849340308E1,1.392882705E0,9.710930586E-1,-6.251173019E-1
4.851122589E1,1.901356936E0,2.160906076E0,3.364667892E-1
4.852904700E1,1.616827011E0,2.649267673E0,1.148339272E0
4.854687122E1,9.041864276E-1,2.437772274E0,2.439403534E0
4.856469360E1,3.280570209E-1,2.089951515E0,3.708492279E0
4.858251508E1,-4.720127583E-1,1.007641792E0,4.685667038E0
4.860033350E1,-8.053227067E-1,6.946015358E-2,5.704206467E0
4.861815753E1,-6.696997881E-1,1.724314690E-1,5.798971176E0
4.863598175E1,-1.219877601E0,1.702875376E0,4.319789886E0
4.865380457E1,-1.519028425E0,2.980207205E0,3.253936768E-1
4.867162677E1,-1.168336153E0,8.715784550E-1,4.033842087E-1
4.868944983E1,-1.073139906E0,-2.514296293E0,3.961284637E0
4.870727173E1,-1.551484942E0,-3.631251574E0,3.633571625E0
4.872509241E1,-2.313633680E0,-3.096962452E0,-1.750993729E-1
4.874291236E1,-1.952566504E0,-2.004673004E0,-2.249041080E0
4.876073749E1,-1.677744389E0,-1.785865784E0,-2.505453587E0
4.877854956E1,-1.102538943E0,-2.161029577E0,-6.160116196E-1
4.879638288E1,-3.588053882E-1,-2.432046890E0,1.465538979E0
4.881420532E1,3.560654521E-1,-2.465044022E0,2.638805389E0
4.883202777E1,1.059608340E0,-1.754760265E0,1.766366005E0
4.884984845E1,1.546169162E0,-8.515769839E-1,-1.767072678E-1
4.886767340E1,1.831173778E0,2.776503563E-3,-1.564662933E0
4.888549469E1,1.713228583E0,4.909723997E-1,-2.425556660E0
4.890331287E1,1.192066669E0,5.699487925E-1,-3.275151253E0
4.892113892E1,6.678588390E-1,5.071558952E-1,-3.843961239E0
4.893896124E1,2.584934831E-1,4.236928225E-1,-4.033442020E0
4.895678382E1,-3.331133127E-1,1.099859476E-1,-3.973644733E0
4.897460163E1,-7.907822132E-1,-2.410159111E-1,-3.572451115E0
4.899242804E1,-1.069174767E0,-3.753827810E-1,-3.281984329E0
4.901025080E1,-1.206425905E0,-5.394722223E-1,-2.166376114E0
4.902807306E1,-1.262439728E0,-4.594255686E-1,-7.438459396E-1
4.904589563E1,-1.357777715E0,-1.245379448E-1,-2.881183624E-1
4.906371759E1,-9.629031420E-1,8.648749590E-1,-7.404670715E-1
4.908154010E1,-3.022322655E-1,1.719309211E0,-5.449008942E-2
4.909936408E1,3.993337154E-1,1.955327153E0,2.140461922E0
4.911718469E1,8.392431140E-1,1.875495911E0,3.713496208E0
4.913500696E1,1.129831791E0,1.823202968E0,4.302616119E0
4.915282892E1,1.163157463E0,1.347722530E0,4.239141464E0
4.917065161E1,1.060657740E0,7.113221884E-1,4.624456406E0
4.918847394E1,1.272174716E-1,1.315827012E0,4.003016472E0
4.920629157E1,6.726854444E-1,2.041391373E0,1.114420891E0
4.922411847E1,2.312040567E0,1.867854595E0,-6.529045105E-2
4.924194055E1,1.524797916E0,-2.645620108E0,4.725988388E0
4.925976300E1,-2.779386640E-1,-5.875427246E0,6.479919434E0
4.927758496E1,-1.026742339E0,-5.463488102E0,2.550148964E0
4.929540778E1,7.727313042E-2,-2.584077358E0,-1.077993393E0
4.931322980E1,7.695695162E-1,-7.353086472E-1,-2.951405048E0
4.933105243E1,1.604392171E0,1.481645107E-1,-1.433471680E0
4.934887323E1,1.786846161E0,2.137482166E-1,4.764471054E-1
4.936669763E1,1.662953615E0,2.800855637E-1,1.206589699E0
4.938451911E1,8.119759560E-1,2.523634434E-1,1.003713608E-1
4.940234876E1,-3.747558594E-2,9.180188179E-2,-1.444452286E0
4.942016309E1,-7.246845365E-1,-8.514845371E-2,-2.761610985E0
4.943798602E1,-1.087662697E0,-2.897886038E-1,-3.668896198E0
4.945580823E1,-1.308028698E0,-6.255152225E-1,-4.087468624E0
4.947363080E1,-1.256706119E0,-7.662324905E-1,-4.001402378E0
4.949145239E1,-1.172593355E0,-9.533805847E-1,-4.028250217E0
4.950927576E1,-1.019734859E0,-1.129149914E0,-4.127726555E0
4.952709625E1,-6.299164295E-1,-1.182402372E0,-3.882039547E0
4.954492120E1,-2.232952416E-1,-8.979184628E-1,-3.484230518E0
4.956273017E1,2.710250914E-1,-3.064775467E-2,-3.116129875E0
4.958056421E1,4.162010550E-1,7.420481443E-1,-2.713313580E0
4.959838367E1,2.821044922E-1,1.205750585E0,-1.617124081E0
4.961621161E1,7.840105891E-2,1.275465369E0,-2.068939209E-1
4.963403082E1,1.897305250E-1,1.324301839E0,1.587092400E0
4.965185217E1,2.349446416E-1,9.943064451E-1,3.553299904E0
4.966967237E1,1.747159958E-1,5.637391806E-1,5.417453766E0
4.968749817E1,-7.300108671E-2,4.754900932E-2,6.315585136E0
4.970531525E1,4.758986831E-2,5.299409628E-1,5.885279655E0
4.972314240E1,-2.543885112E-1,2.525586128E0,4.463573456E0
4.974095978E1,-1.331648529E-1,4.385117054E0,6.006288528E-1
4.975878748E1,5.418488979E-1,3.491276741E0,6.736154556E-1
4.977660907E1,-5.400657058E-1,-1.297938347E0,4.314178467E0
4.979443176E1,-1.850372553E0,-4.051495552E0,6.194046974E0
4.981225397E1,-3.385479689E0,-4.581521988E0,2.497761726E0
4.983007538E1,-3.094235420E0,-2.873620987E0,-9.499130249E-1
4.984789942E1,-2.829642773E0,-2.007004738E0,-2.240585804E0
4.986572046E1,-2.357885122E0,-2.387073994E0,-9.947090149E-1
4.988354309E1,-8.942503929E-1,-2.562952995E0,1.164686203E0
4.990136530E1,4.162267745E-1,-2.376608610E0,2.404263496E0
4.991918732E1,1.296665192E0,-2.037938356E0,1.918306351E0
4.993700977E1,1.685278535E0,-1.139980555E0,-3.776550293E-1
4.995483112E1,1.703974485E0,-3.631604910E-1,-1.853606224E0
4.997265106E1,1.021558523E0,7.020127773E-2,-3.405502796E0
4.999047656E1,3.381773829E-1,4.461454153E-1,-4.652631760E0
5.000829425E1,-6.118282676E-2,8.745507002E-1,-5.208321095E0
5.002612140E1,-2.806966901E-1,1.049111128E0,-4.842775822E0
5.004394391E1,-6.237871647E-1,7.844417095E-1,-3.763932228E0
5.006176428E1,-9.047820568E-1,5.008270741E-1,-3.187056541E0
5.007958545E1,-9.895973206E-1,3.793324232E-1,-2.088271618E0
5.009741016E1,-1.288042307E0,-2.202409506E-1,-8.222980499E-1
5.011523310E1,-1.446137071E0,-3.538565636E-1,-4.774856567E-1
5.013305469E1,-9.545360208E-1,3.143752813E-1,-3.183670044E-1
5.015087622E1,-3.882405460E-1,1.227940440E0,4.329681396E-4
5.016870056E1,-2.916489840E-1,1.597980738E0,3.945617676E-1
5.018652210E1,1.861466169E-1,1.853958488E0,1.038057327E0
5.020433911E1,7.689900398E-1,1.911712527E0,2.069513321E0
5.022216608E1,8.049007654E-1,1.552519560E0,2.840468407E0
5.023998865E1,4.812904596E-1,8.178551197E-1,3.666943550E0
5.025781122E1,-7.728242278E-1,-3.931093216E-2,3.082920074E0
5.027562805E1,-1.765128732E0,-5.227279663E-2,2.545217514E0
5.029345423E1,-5.217769146E-1,1.034156203E0,1.571362495E0
5.031128174E1,1.406645298E0,1.444075227E0,2.351738930E0
5.032910046E1,1.127031565E0,-1.379460096E0,5.858555794E0
5.034692188E1,-5.479857922E-1,-4.248810291E0,7.274214745E0
5.036474451E1,-1.201457500E0,-3.752898216E0,3.272786140E0
5.038256641E1,-4.383754730E-1,-1.746928453E0,-5.650949478E-1
5.040038928E1,7.722792029E-1,-6.087163687E-1,-1.940909863E0
5.041821094E1,2.076025963E0,4.175674915E-2,-1.006770134E0
5.043603351E1,2.391429901E0,1.071009636E-1,-8.694648743E-3
5.045385462E1,2.083128929E0,4.328826666E-1,7.243824005E-2
5.047167951E1,1.091072083E0,2.982666492E-1,-5.677366257E-1
5.048949567E1,-5.305682421E-1,-5.502355099E-1,-1.611543655E0
5.050731787E1,-1.578140736E0,-1.055604935E0,-2.689093590E0
5.052514392E1,-2.195853710E0,-1.440863609E0,-3.406114101E0
5.054296820E1,-2.321289301E0,-1.410479307E0,-3.950459957E0
5.056078900E1,-1.858234167E0,-1.092864752E0,-3.630764484E0
5.057861133E1,-1.320979118E0,-8.042970300E-1,-3.532341003E0
5.059643390E1,-5.840982199E-1,-2.296953201E-1,-3.933485985E0
5.061425617E1,-3.398507833E-2,-4.718065262E-3,-3.913674831E0
5.063207794E1,1.960820556E-1,-9.881842136E-2,-3.562770844E0
5.064990045E1,5.706251264E-1,-3.988599777E-2,-2.491533279E0
5.066772296E1,9.734060764E-1,5.750172138E-1,-1.802125931E0
5.068554547E1,1.291731477E0,1.508357763E0,-9.733524323E-1
5.070336701E1,8.442164660E-1,1.706933737E0,6.272134781E-1
5.072118946E1,1.465243101E-2,1.626716971E0,1.729166985E0
5.073900720E1,-3.703739643E-1,1.651938438E0,2.362266541E0
5.075683319E1,-6.487159133E-1,1.238261104E0,3.183041573E0
5.077465711E1,-8.510630727E-1,4.901056290E-1,4.097738266E0
5.079247858E1,-7.286736965E-1,-3.663039207E-2,5.133928299E0
5.081029627E1,-6.154245734E-1,1.944327354E-2,4.960914612E0
5.082812213E1,-4.486553967E-1,1.643665314E0,4.336942673E0
5.084594629E1,-5.493167639E-1,3.599107504E0,9.400243759E-1
5.086376764E1,-1.936382055E-1,2.492034197E0,5.289859772E-1
5.088158997E1,-1.104629755E0,-1.655171871E0,3.750525475E0
5.089941217E1,-1.844933033E0,-3.905355453E0,4.416357994E0
5.091723413E1,-2.762379646E0,-4.021760941E0,1.322112083E0
5.093505548E1,-3.026534796E0,-3.024980783E0,-1.533080101E0
5.095287921E1,-2.759432316E0,-2.120612144E0,-3.252419472E0
5.097069763E1,-1.686446071E0,-1.613166809E0,-1.991420269E0
5.098852320E1,-7.111954093E-1,-1.760213137E0,1.494493484E-1
5.100634845E1,3.410172462E-2,-2.032180309E0,2.462454796E0
5.102416779E1,7.553526759E-1,-2.034440517E0,3.302401543E0
5.104199036E1,1.271235466E0,-1.360320568E0,1.645882607E0
5.105981067E1,1.618954659E0,-6.017066836E-1,-3.201208115E-1
5.107763568E1,1.724790215E0,2.035000324E-1,-2.010420799E0
5.109545679E1,1.180333614E0,5.303874016E-1,-3.287984848E0
5.111328308E1,3.855918050E-1,3.571429253E-1,-4.257303715E0
5.113110108E1,-8.704429865E-2,2.893618345E-1,-4.746164322E0
5.114892371E1,-6.475857496E-1,6.433594227E-2,-4.339167118E0
5.116674610E1,-1.092206001E0,-2.786576748E-2,-4.208968163E0
5.118456848E1,-1.521555901E0,-1.151705980E-1,-4.316676140E0
5.120238916E1,-1.707860947E0,-3.663058281E-1,-3.311010361E0
5.122021246E1,-1.737642527E0,-6.311437488E-1,-1.378798485E0
5.123803082E1,-1.585164309E0,-4.011380672E-1,-1.386947632E-1
5.125586017E1,-9.252392650E-1,6.850229502E-1,5.469894409E-2
5.127367578E1,-2.028746605E-1,1.805424571E0,1.970996857E-1
5.129150037E1,5.894424319E-1,2.549808979E0,1.526311874E0
5.130932032E1,1.072663307E0,2.672323465E0,3.147345543E0
5.132714612E1,1.342100263E0,2.525091648E0,4.618987083E0
5.134496778E1,8.884931803E-1,1.952779770E0,4.125041008E0
5.136277912E1,-6.872129440E-2,6.227886677E-1,3.417488098E0
5.138061255E1,-1.172895670E0,-1.450761557E-1,3.235164642E0
5.139843518E1,-1.071370006E0,7.130113840E-1,1.327533722E0
5.141625684E1,6.279810667E-1,8.047142029E-1,2.043714523E-1
5.143407941E1,1.058520675E0,-1.466001034E0,3.891428947E0
5.145190143E1,-5.648578405E-1,-4.445275307E0,5.501825333E0
5.146972400E1,-9.886432886E-1,-3.795022964E0,1.692103386E0
5.148754566E1,-2.808189392E-2,-1.777956843E0,-1.297715187E0
5.150536353E1,9.274270535E-1,-8.004900217E-1,-1.677737713E0
5.152319049E1,1.373703837E0,-8.413140774E-1,1.540231705E-1
5.154101282E1,1.251419425E0,-8.541490436E-1,1.670192719E0
5.155882239E1,9.688518047E-1,-3.654048443E-1,2.208357811E0
5.157665833E1,3.493310213E-1,2.901254892E-1,1.142259598E0
5.159447931E1,-5.471293926E-1,2.497365475E-1,-1.136875153E-1
5.161229724E1,-1.314116240E0,5.695128441E-2,-1.250452042E0
5.163012354E1,-1.809680700E0,-2.622292042E-1,-2.045177460E0
5.164794611E1,-1.936486959E0,-2.461079359E-1,-3.120966911E0
5.166576862E1,-1.971381903E0,-2.837952375E-1,-3.459178448E0
5.168359064E1,-1.847756743E0,-2.366262674E-1,-3.708359241E0
5.170141217E1,-1.633673310E0,-2.243555784E-1,-4.065298557E0
5.171923493E1,-1.542854667E0,-4.309741259E-1,-4.636948109E0
5.173705738E1,-1.224823594E0,-7.375263572E-1,-4.751650333E0
5.175487885E1,-4.649356902E-1,-8.355615735E-1,-3.102481842E0
5.177270233E1,2.814102173E-2,-6.706086397E-1,-1.892469406E0
5.179052368E1,2.046962976E-1,-2.165354490E-1,-1.279418945E0
5.180835407E1,5.082879066E-1,7.258682251E-1,-4.186201096E-1
5.182616736E1,4.939250350E-1,1.559662580E0,2.933340073E-1
5.184399146E1,3.584344983E-1,2.065559387E0,1.208928108E0
5.186181275E1,-9.474372864E-2,1.763438344E0,2.733786583E0
5.187963074E1,-7.150956988E-1,6.463059187E-1,4.222760201E0
5.189745734E1,-8.018348217E-1,-3.612375259E-2,5.407757759E0
5.191528272E1,-6.208952069E-1,2.062343359E-1,6.020128250E0
5.193310163E1,-4.446535707E-1,2.125702381E0,4.260455132E0
5.195092389E1,-2.372306585E-1,4.044985294E0,9.005498886E-1
5.196874622E1,-6.231769323E-1,2.265053988E0,1.317837715E0
5.198656787E1,-1.863786221E0,-1.903061390E0,3.992838860E0
5.200439069E1,-2.811785221E0,-3.876923084E0,3.702472687E0
5.202221246E1,-3.438616037E0,-3.966438770E0,8.678741455E-1
5.204003516E1,-3.508540392E0,-3.272978783E0,-1.039190292E0
5.205785578E1,-3.153090954E0,-2.680891037E0,-2.234592438E0
5.207568048E1,-2.125850439E0,-2.199157238E0,-1.814418316E0
5.209350147E1,-7.296432257E-1,-2.081125736E0,-1.203289032E-1
5.211131989E1,4.449253082E-1,-1.965313196E0,1.479953766E0
5.212914582E1,1.212072611E0,-1.678877711E0,2.196090698E0
5.214696802E1,1.975117922E0,-4.868606925E-1,5.981655121E-1
5.216479065E1,2.185501814E0,4.488403797E-1,-1.421082497E0
5.218261286E1,1.599798322E0,6.820323467E-1,-2.266116619E0
5.220043457E1,4.873352051E-1,1.911557913E-1,-2.762610435E0
5.221825684E1,-1.668264866E-1,9.996235371E-2,-3.247434139E0
5.223607916E1,-4.702802002E-1,-2.005279064E-2,-3.389536858E0
5.225390174E1,-7.429853082E-1,-1.497986317E-1,-3.167419910E0
5.227171851E1,-8.946961164E-1,-1.252503395E-1,-3.278039932E0
5.228954108E1,-9.155921340E-1,-1.182339191E-1,-2.857833862E0
5.230736823E1,-9.388262033E-1,1.644039154E-2,-2.009460926E0
5.232519147E1,-8.460866213E-1,5.568592548E-1,-2.250789642E0
5.234301123E1,-1.458395720E-1,1.711775303E0,-2.297163486E0
5.236083374E1,2.654644251E-1,2.099253178E0,-1.573217392E0
5.237865760E1,8.220741749E-1,2.413844109E0,-2.004766464E-1
5.239647925E1,1.208597660E0,2.136067867E0,1.824346542E0
5.241429621E1,1.561918974E0,1.460174799E0,3.805333138E0
5.243212360E1,1.463151097E0,8.722296953E-1,5.181071281E0
5.244994562E1,6.182692051E-1,4.744321108E-1,3.778244019E0
5.246776807E1,-1.233489513E-1,1.597321033E-2,3.091950417E0
5.248558997E1,-7.795825005E-1,1.116738319E0,1.645121574E0
5.250340753E1,7.518403530E-1,2.208868504E0,-1.013217926E0
5.252123438E1,1.682061195E0,1.425337791E-1,2.529718399E0
5.253905670E1,1.972252131E-1,-3.697568893E0,5.970779419E0
5.255687738E1,-3.745538592E-1,-4.167488575E0,4.836481094E0
5.257470197E1,3.621047735E-1,-2.041403770E0,9.756450653E-1
5.259252210E1,7.945340872E-1,-9.597226977E-1,-7.244634628E-1
5.261035059E1,1.591092348E0,-3.197951317E-1,6.914901733E-2
5.262816724E1,1.642295957E0,-6.421701312E-1,2.021842957E0
5.264599011E1,1.425985217E0,-3.416347504E-1,3.159959793E0
5.266381220E1,6.792093515E-1,-1.366484165E-2,1.830101967E0
5.268163416E1,-2.768020630E-1,6.583678722E-2,-4.755687714E-1
5.269945612E1,-6.841650009E-1,1.375626326E-1,-1.579390526E0
5.271728174E1,-1.114898205E0,4.079532623E-2,-2.872475624E0
5.273509967E1,-1.287050962E0,4.835128784E-4,-3.947391987E0
5.275292462E1,-1.300127029E0,-4.212927818E-2,-4.733403206E0
5.277074494E1,-1.188436031E0,-1.914659739E-1,-5.013900757E0
5.278856745E1,-1.071149111E0,-5.133599043E-1,-4.578433514E0
5.280638477E1,-9.467850924E-1,-7.920727730E-1,-4.384435177E0
5.282421082E1,-5.543626547E-1,-7.500907779E-1,-4.130281925E0
5.284203485E1,-3.633537889E-2,-3.285775185E-1,-3.465976238E0
5.285985480E1,1.431602836E-1,-2.690660954E-2,-2.139715195E0
5.287767975E1,1.681166589E-1,5.760810375E-1,-1.120963097E0
5.289550073E1,6.961619854E-2,1.391508818E0,-9.399414062E-1
5.291331818E1,-1.045037806E-1,1.818255424E0,1.297321320E-1
5.293114478E1,-4.811453819E-1,1.639419913E0,1.475546837E0
5.294896717E1,-8.645007610E-1,7.941200733E-1,3.271637917E0
5.296678955E1,-9.462354183E-1,-2.149471045E-1,5.279444695E0
5.298461139E1,-1.122070670E0,3.719283342E-1,6.195720673E0
5.300242407E1,-5.657518506E-1,1.574393868E0,3.360251427E0
5.302025562E1,1.097003698E0,5.706640482E-1,5.574995041E0
5.303807214E1,9.218705893E-1,-1.956527233E0,9.713652611E0
5.305590039E1,-6.590346098E-1,-3.511505604E0,9.273815155E0
5.307372370E1,-1.236739278E0,-1.279100895E0,2.843465805E0
5.309154444E1,-1.301846504E0,5.964492559E-1,-1.903589249E0
5.310937073E1,-2.189975023E0,5.495982170E-1,-3.606499195E0
5.312718781E1,-2.558993101E0,-4.854290485E-1,-2.035614014E0
5.314501355E1,-2.090028286E0,-1.654981136E0,-1.203823090E-2
5.316283118E1,-1.730011582E0,-2.793301105E0,1.387276649E0
5.318065656E1,-1.302415609E0,-3.412139416E0,1.666607857E0
5.319847760E1,-7.142701149E-1,-3.179855347E0,1.121620178E0
5.321629486E1,-2.321324199E-1,-2.290981293E0,-4.496431351E-1
5.323412219E1,1.300249696E-1,-1.302087784E0,-2.206695080E0
5.325194434E1,4.837215543E-1,-2.819300890E-1,-3.769600868E0
5.326976129E1,7.289256454E-1,6.675391197E-1,-4.942684174E0
5.328758869E1,5.135313272E-1,1.057070494E0,-5.727747917E0
5.330541095E1,-1.549845934E-2,8.201512098E-1,-5.815732956E0
5.332323322E1,-2.748677433E-1,6.242206097E-1,-4.934206009E0
5.334105438E1,-8.389633894E-1,2.275352478E-1,-3.909194946E0
5.335887610E1,-1.118401051E0,-4.773485661E-2,-2.410679340E0
5.337670063E1,-1.268717885E0,-8.910334110E-2,-1.313346863E0
5.339452210E1,-1.063395381E0,2.185785770E-1,-2.797374725E-1
5.341234888E1,-5.600422025E-1,5.382162333E-1,1.258615494E0
5.343016583E1,-8.219799399E-2,1.099025846E0,2.218181610E0
5.344798810E1,4.324725270E-1,1.467150092E0,2.967612267E0
5.346581079E1,1.247244358E0,1.664660096E0,3.816475868E0
5.348363196E1,1.878811359E0,1.833251357E0,4.105086327E0
5.350144971E1,1.963143349E0,1.809052587E0,3.555920601E0
5.351927881E1,1.609698892E0,1.499362230E0,2.928140640E0
5.353709912E1,7.810259461E-1,1.238072276E0,2.723857880E0
5.355492096E1,4.015654325E-1,1.410620213E0,4.732513428E-1
5.357274323E1,8.854617476E-1,4.506758451E-1,-6.224060059E-2
5.359056421E1,7.660762668E-1,-2.418187380E0,3.000238419E0
5.360838898E1,-3.019545674E-1,-4.847195148E0,4.419393539E0
5.362620972E1,-4.512783885E-1,-4.803237438E0,2.418657303E0
5.364403204E1,6.385003924E-1,-2.848827362E0,2.285995483E-1
5.366185260E1,1.663628936E0,-1.726934075E0,-4.503211975E-1
5.367967340E1,2.545368433E0,-9.022246003E-1,7.831029892E-1
5.369749799E1,2.562263966E0,-4.443649054E-1,1.249956131E0
